상호명,업종중분류명,업종소분류명,표준산업분류명,행정동명,위도,경도,네이버키워드,naver_store_url,store_address,store_score,visitor_review
랑데자뷰,한식,한식/백반/한정식,한식 음식점업,인계동,37.2636486535754,127.034771464369,인계동%20랑데자뷰,https://m.place.naver.com/restaurant/1699315724,경기 수원시 팔달구 권광로180번길 53-26 2층 랑데자뷰,,"/커피맛집이라기보단 다른 음료가 더 맛있어요 그리고 인테리어가 넘 예뻐서 사진 찍으러 오기 좋음/인테리어가 너무 이뻐요 다른 곳으로 휴양지 온 것 같네요 넓어요 😊/쾌적한 공간에서 잘 쉬다갑니다. 인테리어가 멋져서 들어왔는데, 음료도 맛있네요. 직원분도 친절하세요./랑데자뷰 넘 와보고 싶었는데 와보네요ㅎㅎ 역시 이쁘네요ㅎㅎ 디저트도 맛나요 한라봉 케이크랑 귤차 짱ㅎㅎ/인테리어도 예쁜데 의자도 편하고 콘센트도 많고....❤️ 음료도 둘다 맛있었어용 ㅠㅠ 랑데자뷰랑 한라봉 블렌디드 추천 ⭐️/인테리어가 너무 예쁘고, 디저트가 맛있어요 ㅎㅎ/인테리어가 멋지고 포토존도 있어요 음료는 비싸지만 데이트하기 좋아요/창이 넓어서 시원해서 좋았어요/딸기 케이크 너무 맛있어요. 딸기 초코맛 나고 좋았어요. 매장도 넓고 조용해서 굿굿~~!!!/고기집이 근처라 냄새가...;;;;;; 분위기는좋고 메뉴도 나쁘지않음 커피는 꽤비싼편 ㅠㅠ"
그늘집,한식,한식/백반/한정식,한식 음식점업,인계동,37.2660046661875,127.02976934804,인계동%20그늘집,https://m.place.naver.com/restaurant/1065183640,경기 수원시 팔달구 중부대로 229 7층,,
프라이빗,유흥주점,소주방/포장마차,기타 주점업,인계동,37.2644362344419,127.030804151958,인계동%20프라이빗,https://m.place.naver.com/restaurant/1769083392,경기 수원시 팔달구 효원로249번길 46-15 1층,4.35,/제가 서울사는데 인계동프라이빗이 완전 핫플이라 저도 한번와봤는데 역시는 역시인거 같아용 분위기맛집 술맛집 안주맛집 얼굴맛집인거 같아용 일단 여자분들은 셀카랑 전신샸찍기 아주 좋은거 같아용 알바생분들도 친절하시고 일단 비주얼들이 ㄷㄷ 잘생기고 예뻐요/깜바스똥집 먹고 엄청 감탄했어요. 전반적으로 메뉴도 맛있구 분위기두 너무 조아용/일단 분위기 맛집. 남녀노소 커플분들 꼭 한번 들려보세요... 1차2차3차 언제가도 좋은 공간이에요!!! 친절하시고 안주 맛있고 최고입니다!!!! 인계동에 이런곳이 있다니....!!/인테리어가 예뻐서 술이 잘 들어가고 직원들도 너무 친절했어요 !! 인계동에서 술 어디 먹을까 고민 많이 했는데 프라이빗을 선택한 거에 후회 없이 맛 있게 잘 먹고 나왔네요 안주는 술을 불러서 ^^.. 만취하고 나왔는데 그에 비해서 가격은 저렴해서 너무 좋았습니다 !!/분위기는 짱이예요❤️ 하지만 응대도 느리고ㅠㅠ 좀 별로엿어요🥲 청포도>체리>딸기 순으로 달앗어요~ 청포도는 뒤에 끝맛이 술맛이 조금 나고 딸기는 뒷맛이 썻어요 ㅠㅠ 하지만 다 괜찮게 먹엇네요ㅎㅎ 로제빠네파스타는 조오금 싱거웟지만 괜찮앗고 빵이 정말 부드러웟어요🤗 육회는 너무 냉동이라서 조금 아쉬웟어요ㅠㅠ~ 술은 다양해서 좋앗어요ㅎㅎ!/알바생 너무 친절하고 아웃백 못지않게 투움바 파스타 너무 맛있었어요 알바생들 비쥬얼 짱!̆̈ 일주일에 한번씩은 꼭 올거같아요/프라이빗 인계점을 오늘 갔는데 분위기도 좋고 노래도 신나네요 ㅎㅎ 그리고 음식 진짜 맛있었습니다 일 하시는분들도 친절하시공.. 다음에 또 오고싶어요 ㅋㅋ원래 리뷰 안쓰는데 너무 친절하셔서 또 오고 싶네요 ㅎㅎ 프라이빗 짱/음식도 빠르게 나오고 맛도있어요!! 직원분들도 친절하시고 이쁘고 잘생김 친구들이랑 대화하기 적당한 분위기입니다!!!!👍🏻/인계동 올때마다 가는 프라이빗 술집 음식이 너무 맛있고 분위기가 너무 좋아서 계속 방문하고있어요 그리고 사장님이 존잘… 엑소 카이 닮았어요❤️❤️❤️/삼겹김치말이찜 개존맛탱입다. 꼭 시켜먹어보길
대가수사,일식/수산물,음식점-일식,일식 음식점업,인계동,37.2625752650714,127.035743450777,인계동%20대가수사,https://m.place.naver.com/restaurant/18187679,경기 수원시 팔달구 효원로307번길 39,4.2,"/굿/룸도 조용하고 맛나요/굿/맛있어요/좋아요/걍~ 그 정도의 맛. 괜찮다./가격 대비 서비스, 음식 질이 별로임/정통일식 런치정식이 26.000원이에요./정갈하니 괜찮네요"
BBQ치킨,닭/오리요리,후라이드/양념치킨,치킨 전문점,인계동,37.2680364599678,127.022628894353,인계동%20BBQ치킨,https://m.place.naver.com/restaurant/1248792323,경기 수원시 팔달구 중부대로 80 상가2동 25호,,/너무 맛있게 잘먹었어요 ㅎㅎ 바삭하고 배달도 빨리 왔어요!!/진짜 신선한 맛이예요~고기의육즙이 쫙!! 맛있다는 생각이 확~~ 들었어요.. 며칠전에 교촌 먹을때는 느끼지 못했던 닭고기의 신선함 진짜 맛있네요/매장이 바쁠 시간인데 사장님이 너무 친절하시고 맛도 최고👍 역시 치킨은 황금올리브네요💓비비큐는 배신하지 않아요ㅎㅎ자주 시켜먹을것 같아요!!😆/배달 포장이 모두 가능한 비비큐 인계행복점 엄청 맛있어요/집근처에 새로 오픈해서 먹어 봤는데 너무너무 맛있어요 ㅎㅎ 신메뉴 단짠의 끝판왕 !!/사장님 친절하고~~치킨도 바삭하고 튀김옷도 두껍지 않게 잘 튀겨졌어요~~/맛있어요~~
돼통령,한식,한식/백반/한정식,한식 음식점업,인계동,37.2639329240455,127.035376641717,인계동%20돼통령,https://m.place.naver.com/restaurant/1429425158,경기 수원시 팔달구 권광로188번길 41 1층 돼통령,4.65,"/장사의신 보고 12시 딱 맞춰서 첫손님으로 갔는데요 부끄러워서 차마 말은 못걸었습니다 ㅜㅜ ㅋㅋ 고기 맛있었고요 비쥬얼이 어마어마하네요 야채가 많이 올려져 있어서 좋아요 로제소스도 맛있고요 초반에는 기름이 좀 튀기는 하네요ㅋㅋ 잘 먹고 갑니다 된장찌개밥도 맛있어요 앞으로도 잘되길 기도합니다 🙏/3번째 방문인데요. 갈때마다 사람이 많았지만 순환도 잘되는거 같아요. 삼겹이랑 기타 재료들의 조합도 넘 맛있는데, 특히 껍데기 jmt. 볶음밥 무조건 먹어야해요. 갈때마다 과식하고 오는 집./맛있어요 너무 배불러서 볶음밥응 못먹은게 한이네요/골고루 고기랑 같이 먹을수 있어서 좋아요~/두번째 방문입니다. 월요일임에도 사람이 많더라고요. 맛있고 구워나와서 편해요~ 마무리는 볶음밥으로^^/일주일에 한번은 꼭 가는데 매번 영수증을 안받아서 못썼어요! ㅠㅠ 진짜 너무너무 맛있고 사장님 직원분들 다 친절하세요 웨이팅하는시간도 안아까울정로도 맛있어요🥰/진짜 존맛이고요 무조건 소주 각 ㅠㅠ/괜찮습니다. 재방문 의사 있음/익혀나와서 너무조았어요/존맛탱 거리두기 존버 후 방문 장사의 신 화이팅~~~~"
닭나무집,한식,한식/백반/한정식,한식 음식점업,인계동,37.2637362822841,127.030057754554,인계동%20닭나무집,https://m.place.naver.com/restaurant/1507890091,경기 수원시 팔달구 권광로175번길 41 1층 닭나무집,4.88,"/인계동에 이런 맛집이 있는줄 몰랐어요! 닭매운탕은 처음 먹어봤는데 얼큰하니 양도 많고 술안주로도 식사로도 제격이에요♥️ 그리고 초계국수도 여름 별미로 최고에요! 메뉴가 다 맛있어서 다음엔 식사메뉴로도 또 와보려고해요 :) 오픈 주방에 여자직원분(♥️) 넘 친절하셔서 기분 좋게 잘 먹고갑니다 또 올게요!!/닭음식 전문식당 신기해서 찾아보았어용♡ 남녀노소 할것없이 좋아할만한 메뉴도 많고 나이 상관없이 사람들이 많았어요 한발 늦었으면 웨이팅 할뻔 ㅎㅎ 넘 맛있는 닭매운탕 도전해봤어용 칼칼하니 담백해서 너무 맛있었어요ㅠㅠ😍/안주도 빨리 나오고 메뉴가 다 개성있고 맛나용 다음에 방문하면 무리해서 여러개 시키지 않고 하나 먹고 추가 주문하는 걸로•• 영업종료 시간에 비가 조금 왔는데 우산도 챙겨주시고 덕분에 맛있게 잘 먹고 갑니당 :> !!/엄마랑 인계동 잠깐 들렀다가 닭요리전문점이 있다고 해서 찾아가봤는데 진짜 굿 초이스👍👍너무 든든하게 잘 먹구 왔어요ㅎㅎ 닭매운탕 맛이 궁금해 서 주문해봤는데 와 진짜 국물 맛이 제대루네요ㅋㅋㅋ 닭이 주재료인데도 잡내나 느끼함 없이 뒷맛이 깔끔하고 칼칼하게 매워서 입안이 개운하더라구 요ㅋㅋㅋ 사이드로 주문한 주먹밥이랑 서비스로 주신 초계무침 조합도 굿굿💕대낮인데도 소주가 땡기더라는ㅎㅎㅎ 배부른데도 넘 맛있어서 둘.../인계동에서 술 한 잔 하실 계획이시라면, 꼭 ""닭나무집""에 방문해 보셔요. 외관도 이쁘게 목조건물처럼 리모델링 해두셔서 사진 찍으면 이쁘게 잘 나오 네요. 저는 닭볶음탕과 명란계란찜을 주문해서 먹었어요. 비쥬얼 보이시나요! 음식들이 때깔이 참 곱더라고요. 닭볶음탕은 좀 많이 매운 편인 것 같아 요. 제가 맵질이라서 순한 맛으로 시켰는데도, 계속 매워하면서 먹었어요. 그런데 그 매운 맛을 바로 명란계란찜이 확 잡아줍니다. 명란이랑 같이 .../2가지메뉴만 맛보긴 했는데 둘다 너무 맛있었어요~~ 단맛 강한 그런 식당들 많은데 여기는 짠맛과 감칠맛이 도드라진달까. 저는 특히 한식에서 단맛 나는거 별로 안좋아하거든요ㅠ 이집은 깍두기 조차도 달기만한 그런 김치가 아니더라구요 음식 다 정갈하게 나오고 전반적으로 아주 만족스럽게 식사했습니다~ 조만간 또 가서 다른메뉴도 먹어볼게요!!/들어가자마자 매장부터 청결쾌적하고 자리도 많고 너무 좋았어요 직원분들 모두 친절하구 ㅜㅜ음식 하나하나 너무 깔끔하고 맛있는거 실환가요,,🧡🧡 인계동 오면 무조건이쥬>_<~~~ 닭나무집 인계동 가면 무조건 두번세번 방문해야겠어요 ㅎㅎㅎㅎ 단골예약입니당/일단 인테리어가 너무 이뻐요! 깔끔하고 분위기 있어서 데이트하기 좋은 식당입니다 단체석 자리도 나누어져서 단체로 사람들 오기도 좋아보였어요! 닭매운탕 처음 먹어봤는데 맛있어요!! 우동면 추가하니까 배부르고 좋았습니다ㅎㅎ 여러가지 전통주 종류도 많고 술 먹기에도 괜찮은 식당이에요!/닭모듬구이에 여러가지 부위가 나와서 질리지도 않고 맛있어요~ 술안주로 너무 좋더라구요~ 저녁을 안먹고 가서 주먹밥 시켰는데 와..주먹밥도 존맛탱~! 친구들이랑 술 한잔 할 때 또 갈꺼에요/여름이라 입맛 돋구는 초계국수랑 초계무침도 주문해봤는데 너무 맛있어요."
미나미참치,한식,한식/백반/한정식,한식 음식점업,인계동,37.2637053669157,127.036202556386,인계동%20미나미참치,https://m.place.naver.com/restaurant/1840534176,경기 수원시 팔달구 효원로307번길 61 1층 미나미참치,4.66,/참치집은 여기만가요 미나미참치👍👍👍/기본 코스 시켰는데 퀄리티 좋더라고요 스끼도 잘 나와요/정말 너무 맛있었어요!! 추천합니다. 쉐프님도 친절하시고 잘 알려주시고 너무맛있게 먹었어요. 식사 대접할 일 있으면 여기로 무조건 가려구요. 코로나 때문에 룸을 선호했었는데 여기는 다찌자리가 좋더라구요!!/룸도 있고 넘 좋더라고요!!!!/좋아요 ㅋㅋㅋ 근데 테이블이나 위생적인건 .. 움 잘 모르겠음/B코스로 먹었는데 만족스러웠어요~ 룸도 따로 예약할수 있어서 가족끼리 오붓하게 먹기 좋았어요! 특히 참치다진거랑 김이랑 같이 싸먹는게 넘 맛있었어요-/맛있어용~~ 잘 먹고 갑니당/너무 맛있어요!!!>.</참치도 맛있고 곁들여나오는 음식도 맛있어요./오늘도 잘먹었습니다
우리집팔당닭발,닭/오리요리,닭내장/닭발요리,한식 음식점업,인계동,37.2656931634447,127.032445385116,인계동%20우리집팔당닭발,https://m.place.naver.com/restaurant/1290790866,경기 수원시 팔달구 인계로138번길 27 2층,4.87,/추천 받아서 간건뎅 맛집 인정합니다 담엔 다른 메뉴 도전!/우연히 보고 들어간 닭발집! 양이 푸짐하고 맛도 좋아요./갠적으로 양념이 텁텁해서 쏘쏘...;;/엄청 맵고 맛있어요~! 사장님이 친절하셔서 좋아요/덜매운맛이랑 매운맛 중간단계맵기로 해서 먹었는데 불닭볶음면 정도로 딱 맛있게 맵게 먹었어요ㅎㅎ 감자전도 바삭하니 맛있었구요~ 여자직원분도 친절하셔서 기분 좋게 잘먹었습니당 ~ 매운거 땡길 때 또 갈 것 같아요♡/닭발사러간곳..매움/맛있네요/팔당에서 줄서서 먹던 곳이 인계동에 생겨 들러서 바로 포장했어요 ㅎㅎ본점엔 없는 덜 매운맛도 있어 좋으네용 무엇보다 사장님이 넘 친절하샤서 기분좋게 포장해서나왓습니당.서비스로 주신 쿨피스도 맛나게먹겠습니당 단골도ㅣ려구요😘/굿/닭발뼈 쏙빠져요^^
향,한식,한식/백반/한정식,한식 음식점업,인계동,37.2660456573849,127.032576169014,인계동%20향,https://m.place.naver.com/restaurant/1533032727,경기 수원시 팔달구 장다리로 272,4.09,/고등어 미친 촉촉함 짜지도 않고 간 너무 좋구요 ㅠㅠㅠㅠㅠ 이제 알게 되다니 너무 아쉽다 내년에 또 올게요 🥹🥹/고등어구이 맛있어요 구운 김 줘서 좋아요 ㅎㅎ/사장님 늘 친절하시구요 생선두 참 신선해요 늘 방문합니다 ../점심에 코다리정식을 먹었습니다 매우괜찮았어요/2주에 4번간거면 단골맞죠 ㅎ 생선구이 코다리찜 먹어도 안질려요~/맛있는데 써빙이 좀 느리네요~/매장이 청결해요/사장님이 너무 친절하시고 주말이라 서비스로 돌솥밥도 주셔서 맛있게 잘먹었어요!! 반찬 하나하나 다 맛있고 셀프로 무제한 리필이라 엄청 좋아요ㅎㅎ 다 먹고 나가는곳에 뻥튀기도 있어서 뻥튀기까지 후식으로 완벽하게 먹었습니당. 앞으로 자주갈게요!!/음식이 맛있어요
충무수산,일식/수산물,음식점-일식,일식 음식점업,인계동,37.2769885397574,127.035232619799,인계동%20충무수산,https://m.place.naver.com/restaurant/1606178421,경기 수원시 팔달구 중부대로170번길 17,4.6,"/가성비갑, 양도 맛도 넘 좋아요/여기 딘짜 사장님도 친절하시고 자주가는 단골 횟집입니당 막장도 너무 맛있고 또먹고싶네여/먹다가 찍었어요 회가 두껍고 스끼다시도 잘 나와요 다른집에선 안주는 조개탕까지 .ᐟ.ᐟ.ᐟ₩ 비린내 하나도 안나고 신선해요 사장님도 친절하세요 정말 추천합니다/막회에 전복 조개탕까지 구성 너무 좋아요~/회 사면 이것저것 많이 챙겨주셔서 가성비 최고에요./굿/저렴하고 신선해요/배달주문 하면서 생일이라고 했더니 초밥을 서비스로 주셨네요 ㅠㅠ 정말 감동입니다!! 맛도 신선하고 좋고요^^ 사장님 정말 감사해요~! 광어우럭(소) 주문했습니다~/굿/맛있어요"
우주샐러드,한식,한식/백반/한정식,한식 음식점업,인계동,37.2637927130379,127.035863218658,인계동%20우주샐러드,https://m.place.naver.com/restaurant/1202509260,경기 수원시 팔달구 권광로188번길 51 1층 108호 우주샐러드 HIPPIH,4.66,"/일주일에 4-5번은 가는데ㅋㅋㅋㅋ 리뷰는 처음 쓰네요 직원분들 항상 친절하시고, 재료도 신선해요! 질리지 않는 우주샐러드 ♥/또 왔습니다. 너무 만족스러워요/가성비좋아여/굿굿/굿굿굿/굿/굿굿굿/굿/굿/굿"
장수천한방민물장어,한식,한식/백반/한정식,한식 음식점업,인계동,37.2632987250416,127.036061175394,인계동%20장수천한방민물장어,https://m.place.naver.com/restaurant/36666119,경기 수원시 팔달구 효원로307번길 51 1층,,/맛있어요! 여름보양식 장어~ 사장님께서 너무 맛있게 잘 구워주십니다 얼른 에어컨 풀가동해주세요 먹을 때 좀 더웠어요 😂/회식하려고 예약하고 가니 기다리지 않고 바로 먹을 수 있게 세팅완료 해주셔서 맛있게 먹고 즐거운 시간 가졌네요 장어 맛은 말 안해도 굿/수원 언니네 들렀다가 식구들 장어 먹고 싶다고 해서 방문해 가격은 좀 나왔지만 정말 맛있게 잘 먹어서 후기 남겨봅니다. 별이 있다면 다섯개/오랜만에 장어플렉스~~~ 넘나 맛있었어요 고소한 징어 한점에 생강 올려서 먹으니 꿀맛 또 먹으러 갈께요/몇번을 갔지만 항상 가게들어가면 아예 무시하시고 자리좀잡아주세요 해야 간신히 아무대나 앉으세요 장어도 파도 다태우시고 소스는 너무묽고 장어 타서자른곳은 처음보내요 손님은 많고 서빙하시는분은적고 일하시는분들이 힘들수밖에없겠어요 불친절 하시고 개선하셔야할것같아요/코로나 풀리고 회사 동료들과 회식했는데 푸짐하게 잘 먹고 갑니다 가족모임이나 회식장소로도 아주 좋네요/맛있게 먹었어요!!/집 근처에 이런 좋은 곳 있는걸 이제 알았습니다. 장어 땡길때 종종 들러서 먹으렵니다. 맛이 좋아요/장어 두께가 어마어마하네요 ㅋㅋㅋㅋ 장어킬러들과 함께 먹었는데 다들 맛있다고 난리났음/누나네 갔다가 조카들이 장어 좋아한다기에 한턱 쐈네요. 성장기 조카들이 엄창 잘 먹어서 흐뭇했습니다. 신선해서 맛도 좋고 돈 쓴 보람이 있었다는~ 생각보다 양도 많고 잘 먹고 왔습니다.
인계식당,한식,한식/백반/한정식,한식 음식점업,인계동,37.2767096293852,127.03087233727,인계동%20인계식당,https://m.place.naver.com/restaurant/37495010,경기 수원시 팔달구 인계로166번길 51,3.91,"/치즈볼 너무 맛있네요^^ 원래 좋아하기도 한데 혼자 다먹고ㅎㅎ 불닭크림볶음면도 맛있게 먹었어요 소스가 맛있어요!! 크림소스를 좋아하는데 유독 더 맛있고 느끼하지 않아서 좋아요/규카츠 먹고 왔습니다~~ 친구랑 왔는데 맛잇다고 해서 뿌듯하네요 ㅎㅎ 직원분도 친절하시고 고기도 신선하고 맛있게 잘먹구 왔습니답 담에 방문의사 있습니다 ㅎㅎㅎㅎ!!/들어가자마자 매장이 깨끗해서 기분이 넘 좋았습니다 ㅎㅎ 직원들도 친절하고 서비스도 좋은것갘아 인상에 깊었네요 ~ 분위기가 괜찬아서 음식도 더 맛있게 느껴지고 기분도 좋았던거 같습니다!!/장사하기 싫으면 폐업을 추천합니다 체인점의 큰 장점 중 하나는 어딜가나 비슷한 서비스라고 생각을 하는데요 이 점포는 현격히 다른 체인점보다 떨 어지네요 리뷰를 안 본 걸 너무나 후회합니다 1시간머물며 받은것=45분 쯤 소바와 이제서야 나온 물과 식기류 외 없습니다+사과나 양해의 말씀도 못받 음 주문 후 1시간이 걸리도록 규카츠를 못받았어욬ㅋㅋㅋ.. 심지어 다른 분들은 늦게 걸릴 것 같다고 양해부탁드린다던데 저희는 그냥 아무런 말.../잘먹었습니다/대표메뉴인 크림우동, 불닭크림볶음면은 주문조차 안되고 규카츠정식을 시켰는데 양배추샐러드는 배달로 나갈때만 준다네요 그럼 메뉴판도 수정하 세요 정식 대, 소 주문 했는데 화로는 하나만 켜주고... 휴;;;; 재방문의사 없습니다/인계동에서 이런 맛있는 규카츠를 맛볼 수 있다니! 만족스러운 식사였습니다./돈가스가 너무 부드러워서 놀랬어요!! 소고기 돈가스 완전 양도많고 배부르고 맛있게 잘먹다 갔어요 ㅎㅎㅎ 담에 가족이랑도 와보고 싶어요 그땐 다른메뉴도 시켜보려구요/크림커리우동 첨보는 메뉴였는데 제입맛에 딱 맞아서 완전 바닥까지 보이게 먹고 왔습니다 ㅎㅎ 면도 맛있구 소스도 맛있네용 배부른데도 안남기고 다 긁어 먹고 왔네용~~/돈까스로알고 갔는데 소고기네요 고기도 부드럽고 양도많아요. 맛도있고 조용하니 좋았는데 서비스가 너무 느려요. 불친절하진 않은데 많이 느리고 좀 불편했어요^^ 맛은 있지만 아이들데리고 가기는 좀 불편하기도했네요~~"
얌샘,분식,라면김밥분식,분식 및 김밥 전문점,인계동,37.2757304913013,127.024660577983,인계동%20얌샘,https://m.place.naver.com/restaurant/1956093434,경기 수원시 팔달구 중부대로 80 (상가1동 6호),4.25,/탕수육은 냉동인데 그거빼고 괜찮아요/친절하고 맛있어요 땡초멸치김밥 맛있어요/여기 떡볶이 맛있음 김밥.음식들은 평타이상/양도많고 너무맛있어요♡ 직원분도 엄청 친절하시네요^^/메가김밥 맛나요. 재료왕푸짐/굿/떡볶이 존맛이더라구요/좋아요/얌샘김밥이 다른 김밥집중에 가장 맛있는것 같아요~~강추강추~~!/김밥이 정갈하니 맛나요^^
와와가든,한식,기타고기요리,한식 음식점업,인계동,37.2746965276973,127.028225785827,인계동%20와와가든,https://m.place.naver.com/restaurant/1027035104,경기 수원시 팔달구 장다리로283번길 5,4.59,"/맛도 좋고 신선해요...자주가는 고기집/지인 추천으로 방문. 생갈비살 강추! 아이들은 역시 양념을 더 선호함. 된장찌개 포함, 김치, 콩나물무침 등 밑반찬 맛있음. ㅋ 사장님 내외분 완전 친절 하심. 재방문합니다. 사장님~ 잘 먹었습니다./반찬도맛있고 고기도 좋고 엄청 친절하기까지 해요👍/굿/사장님도 친절하시고 진짜 배터지게 먹었습니다>_< 고기 질도 좋고, 모든 식자재가 국내산이라는 것도 맘에 들었어요 김치도 맛있었구요!! 후식도 주셔서 짱이었어요👍 담에 또 갈게요😊/삼겹살이맛있어요~^^/모아요/좋아요/좋아요"
마장동김씨,한식,갈비/삼겹살,한식 음식점업,인계동,37.2652766151528,127.02999290165,인계동%20마장동김씨,https://m.place.naver.com/restaurant/1123377484,경기 수원시 팔달구 경수대로446번길 61,4.86,"/계획에 없이 지나가다가 들어갔는데 매장 방문 하신적 있냐고 묻더라구요~ 처음이라하니깐 고기 구워주시면서 친절하게 하나하나 다 설명해주시고, 일반돼지와 흑돼지의 좋은점만 모은 개량종인데 얼룩돼지라했나? 여튼간 소고기처럼 80프로만 익혀서 먹는거라하셨어용~ 저 육즙 보이세요?! 고기를 씹는데 육즙이 입안에서 터져서 깜놀..!! 저희 테이블 담당해서 고기 구워주셨던 머리 노랗게 염색하신 직원분!!! 넘넘 친절하게 대해주시고, 고기 .../오랜만에 정말 맛있는 고기 먹었어요. 돼지고기도 입에서 녹을수있다는걸 느꼈음,,👍 직원들 너무 친절하고 구워주셔서 더 맛나게 먹은고가타용/김은 참기름달라고해서 구워드시구 연근은 꼭 추가해주세요 참기름발라서 구워도 그냥 구워도 바삭바삭 너무맛있어요 야채추가 연근만 한바가지 해서 먹었네요 맥주안주조르맛탱 /첫 비주얼부터 뭐지 했는데 고기가 미쳤습니다 너무 맛있어요 아 꼭드세요 이런 가게 왜 이제 알았나 싶어요 무조건 강추입니다/💕☺️ 알바생분들 다들 영혼있게 친절하시구 한번 가보고싶었는데 역시 맛있어요 다음에 또 갈거같아요 ㅋㅋㅋㅌㅋㅋㅋㅋㅋㅋㅋ/하나부터 열까지 직접 구워주셔서 편하게 잘 먹고 왔어요. 질 좋은 고기를 쓴다고 하는데 고기 빛깔이 확실히 다르네요. 맛있습니다./2인 모둠세트에 냉면.삼겹살 추가함. 고기.냉면.껍질에 껍질 소스까지 맛남. 그리고 무엇보다 직원분들이 정말 친절하심. 누구 델고 갔을때 실패한적없 음./고기가 진짜 미쳤슴다...살살녹아욤 직접 구워주셔서 편하고 쪼아요!!/반찬 가짓수도 많아서 취향에 따라 먹을수 있고 하나하나 직접 다 구워주시고 설명도 친절x1000000하게 해주시고 맛은 말해뭐해요 :) 오랜만에 기분좋은 식사였습니다!! 집근처라 삼겹살먹으러 자주 가야겠어요~/일단 처음 들어왔을 때 인테리어가 너무 세련돼서 늘 먹던 평범한 고깃집과 다르다고 느꼈어요! 그리고 처음 고기 나올 때 플레이팅이 너무 예뻐서 프리 미엄 고깃집은 역시 다르구나 느꼈고요,,♡ 육즙은 말해뭐해 이런 고기는 정말 처음 먹어봅니다 돼지고기도 이럴수가 있구나 싶었어요 ㅠㅠ 입소문 많 이 났으면 좋겠습니다 진짜 ㅠㅠ 자주갈게용 그리고 고기구워주시던 직원분들 다 훈남이네요,, 직원들도 얼굴보고 뽑나,,♡ 자주 올게요 자주 봐..."
인계동곱창,한식,한식/백반/한정식,한식 음식점업,인계동,37.2646463238232,127.031150962142,인계동%20인계동곱창,https://m.place.naver.com/restaurant/33068382,경기 수원시 팔달구 권광로180번길 53-26,4.16,"/곱창생각면 가는곳입니다! 갈때마다 사람이 많아서 복잡하지만 맛있어요 ~/오랜만에 흡입함 여전히 맛있어용/곱창 너무 맛있어요~ 인계동 핫플/안쓰려다가 피해보시는분들 있으실까봐 올려요 처음 갔을때 물컵이 더러워보여서 휴지로 물컵닦으니까 검정색이 묻어나오더라구요ㅜ그때부터 밥맛 떨어졌고 음식은 맛있었는데 양진짜 적었구요 볶음밥도 시킨지 20분 지나도 안나와서 여쭈니 까먹으셨다며 그리고 나왔는데 1인분같은 2인분이 나왔 어요 제생각에는 정신없어서 1인분 주신느낌이였어요.. .그리고 제일 충격적인건 계산을 2천원 더하셨어요..이건 일부러 이렇게 장사를 하시는거.../낮술 좋아요~ 테라스도 있고 날씨도 좋고 곱창도 맛있어요/직원분이 불판 기울게놔주셔야하는데 일자로 놓고가서 곱창 대창 기름 옷에 다튀기고 곱창대창 기름 싹다빠져서 뻑뻑해서 진짜 맛없었어요 말씀드렸더니 음료수서비스 해주셨는데 오만원내고 볶음밥만 맛있었네요. 신경좀써주세요 오만원짜리볶음밥 저녁먹고나오니 기분 진짜안좋아요 다른 사람들은 저희보다일찍왔는데도 통통하던데 진짜삐쩍말라비틀어진 곱창대창먹고 기분진짜안좋네요/곱도 많고 맛있었어요!! 양은 조금 적었지만 ㅎㅎ 대창이 진짜 실해보이던데 다음엔 대창 먹어보고싶네여/곱창보다 막창대창이 맛있어요 그리고 잘라주실때 당연히 기름이 튀길수있지만 너무 당연하단듯이 튀던 말던 그냥 막 잘라주시는 모습이 아쉬워요/자리가좋아요 곱창이 쏘쏘/불친절,매장더워요"
처갓집양념치킨,닭/오리요리,후라이드/양념치킨,치킨 전문점,인계동,37.2757250312746,127.039420840874,인계동%20처갓집양념치킨,https://m.place.naver.com/restaurant/36666596,경기 수원시 팔달구 중부대로 80 상가2동 1층 24B호,4.61,/시켜서만 먹다가 처음 매장 방문해서 먹었는데 너무너무 깨끗하고 사장님도 친절하시구 잘먹었습니다!! 아기가 있었는데 사장님께서 너무 신경을 많이 써주셨어용 ㅜㅜ 슈프림골드는 언제먹어도 최고!!/굿/배달빨라요/사장님 친절하시고 치킨도 최고에요 ㅠㅠㅠㅠ/정말 맛나게 먹었어요~~~ 사장님도 너무 친절하세요~~ 대박나세요~~/맛있게 잘 먹었습니다~/굿/맛나요/좋아요/좋아요
이교수장터국밥,한식,한식/백반/한정식,한식 음식점업,인계동,37.2725056245215,127.035785947218,인계동%20이교수장터국밥,https://m.place.naver.com/restaurant/36891967,경기 수원시 팔달구 권광로285번길 7 1층 104호~107호,4.37,"/왕갈비탕과 도가니탕을 먹었는데 깔끔하고 양도 많아요 물론 맛도 좋습니다/설렁탕+매운 내장탕 먹었습니당 밥도 솥밥/일반밥 선택가능해요! 맛있네요 ㅎㅎ/영양밥 맛있네요~ 설렁탕 고기가 좀 부드러우면 좋을 것 같습니다/특히 돌솥밥 진짜 맛나요/^^/맛있어요/좋아요/다른곳에 비해서 설렁탕값이 좀 비싸긴한데, 밥선택이 있네요. 공기밥과 영양솥밥 가격은 같아요./조아요"
